,bench,bin,highway,lit,name,public_transport,route_ref,shelter,tactile_paving,latitude,longitude,id,wheelchair,bus,covered,network,fixme,passenger_information_display,check_date:shelter,operator,ref_name,departures_board,ref,bicycle_parking,description,lines,check_date:bench,designation,local_ref,source,note,description:de,bus_lines,network:wikidata,network:wikipedia,toilets:wheelchair,network:short,layer,level,construction:public_transport,destination,wheelchair:description,local_ref:note,fare_zone,lanes,lanes:backward,lanes:forward,lastcheck,name:HVV,check_date:tactile_paving,check_date:bin,direction,surface,public_transport:version,official_name,last_check,ref:vhh,shelter:description,check_date,waste_basket,beach,survey:date,route_ref:note,old_name,line,backrest,email,removed:ref_name,uic_ref,removed:operator,operator:note,ref:street,amenity,loc_name,building,alt_name,name:old,comment,route_master,name:note,net,source:route_ref,shelter:note,int_name,alt_name:5304,operator:short,type,route_ref:source,side,alt_name:note,name:description,carriage,name:de,trolleybus,share_taxi,bus_ref,name_old,railway,proposed,FIXME,service,disused,timetable,website,name:source,route_ref:description,junction,service_times,bus_routes,note_1,access,seasonal,start_date,shelter_type,on_demand,phone,url
8412,,,bus_stop,,S Allermöhe,platform,12;329;335;529,,no,53.4903952,10.1585727,5464356559,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8413,yes,yes,bus_stop,yes,Kurt-A.-Körber-Chaussee (Mitte),platform,,yes,,53.4889727,10.1935114,5464356566,,yes,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8414,yes,yes,bus_stop,yes,Kurt-A.-Körber-Chaussee (Ost),platform,12;X30,yes,yes,53.4889614,10.1964540,5464356568,,yes,,HVV,,,,,,timetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8415,no,yes,bus_stop,,Eurokombi,platform,,no,no,53.5344307,9.8872945,5471055281,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8416,no,yes,bus_stop,,Eurokombi,platform,,no,no,53.5345432,9.8867111,5471055282,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8417,no,yes,bus_stop,,SWOP,platform,,no,no,53.5317427,9.8938474,5471061611,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8418,no,yes,bus_stop,,SWOP,platform,,no,no,53.5313920,9.8943946,5471061612,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8419,yes,no,bus_stop,,Container Terminal EUROGATE,platform,,yes,,53.5232238,9.9234907,5471064482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8420,no,yes,bus_stop,,Klärwerk Dradenau,platform,,no,no,53.5186183,9.9143644,5471082251,,,,,,,2021-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8421,,,bus_stop,,Parkplatz Dradenau,platform,,,,53.5246309,9.9011740,5471082252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8422,no,yes,bus_stop,,Parkplatz Dradenau,platform,,no,no,53.5240871,9.9028880,5471082253,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8423,yes,yes,bus_stop,,Zollamt Waltershof,platform,,yes,no,53.5201118,9.9262668,5471093392,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8424,no,yes,bus_stop,yes,Zollamt Waltershof,platform,,no,no,53.5187828,9.9268210,5471093393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8425,yes,yes,bus_stop,yes,Celsiusweg,platform,,yes,yes,53.5622661,9.9223877,5496142231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426,yes,yes,bus_stop,yes,Celsiusweg,platform,,yes,yes,53.5616821,9.9233942,5496142232,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8427,yes,yes,bus_stop,yes,"Mölln, ZOB",platform,8513;8751;8753;8700;8514;8735;8732,yes,no,53.6276557,10.6856947,5499567536,limited,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8428,yes,yes,bus_stop,yes,"Mölln, ZOB",platform,8754;8735;8753;8751;8700,yes,no,53.6275396,10.6854808,5499567537,limited,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8429,yes,yes,bus_stop,yes,"Mölln, ZOB",platform,8515;8750;8514;8755;8511;8513,yes,no,53.6274608,10.6853360,5499567538,limited,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8430,yes,yes,bus_stop,yes,"Mölln, ZOB",platform,8770;8810;8830;8850,yes,no,53.6276243,10.6853454,5499567539,limited,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8431,yes,yes,bus_stop,yes,"Mölln, ZOB",platform,8710,yes,no,53.6277606,10.6855546,5499567540,limited,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8432,no,yes,bus_stop,,Baron-Voght-Straße (Mitte),platform,,no,,53.5575249,9.8650808,5502681521,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8433,no,yes,bus_stop,,Baron-Voght-Straße (Mitte),platform,,no,,53.5576409,9.8649117,5502688228,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8434,no,yes,bus_stop,,Sorenkoppel,platform,,no,no,53.5908461,10.1850539,5508180256,limited,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8435,no,yes,bus_stop,,Bf. Tonndorf,platform,,no,no,53.5863962,10.1218945,5515175644,yes,yes,no,,,,,,,,,,Bus 29 nur Ankuft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8436,yes,yes,bus_stop,,Bf. Tonndorf,platform,,yes,no,53.5862773,10.1220796,5515175645,yes,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8437,yes,yes,bus_stop,,Bf. Tonndorf,platform,27;29;567,yes,no,53.5865459,10.1227937,5515175646,yes,yes,no,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8438,no,yes,bus_stop,,Bf. Tonndorf,platform,27;167;567,no,no,53.5868084,10.1225526,5515175647,yes,yes,no,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8439,,,bus_stop,,Hans-Rubbert-Straße,platform,,,,53.5651235,10.1330470,5515175668,,,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8440,,,bus_stop,,Frobeniusweg,platform,,,,53.5367896,10.1093153,5515175709,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8441,,,bus_stop,,Lohkamp,platform,,,,53.5313960,10.1224495,5515175714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8442,,,bus_stop,,Münterweg,platform,,,,53.5275036,10.1449823,5515176128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8443,no,,bus_stop,,Museum Kiekeberg,platform,,no,no,53.4402320,9.9051545,5543942115,,,,,,,,,,,,,Nur Ausstieg!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8444,,,bus_stop,,Spritzenhaus,platform,124;127;224;322;323,no,,53.4372742,10.1873195,5548022054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8445,,,bus_stop,,Kirchenheerweg,platform,124;224;323;424,no,,53.4046466,10.1863622,5548123525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8446,,,bus_stop,,Karkenland,platform,124;323;424,no,,53.4155096,10.1951488,5548123538,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8447,no,no,bus_stop,,Achterdiekbrücke,platform,124,no,no,53.4270306,10.2033874,5548123575,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8448,,,bus_stop,,Kirchwerder Hausdeich (Mitte),platform,124,no,,53.4310965,10.1981650,5548123578,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8449,,,bus_stop,,Kirchwerder Schulweg,platform,124;224;322,no,,53.4302060,10.1338604,5548313367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450,,,bus_stop,,Auf dem Sülzbrack,platform,124;224,no,,53.4076341,10.1777668,5548313416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8451,,,bus_stop,,Liegnitzer Straße,platform,,,,53.5801540,10.1378364,5551423867,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8452,no,,bus_stop,,Neugrabener Heideweg,platform,240,no,,53.4622106,9.8660391,5552064425,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8453,yes,,bus_stop,,Neugrabener Heideweg,platform,240,no,,53.4623675,9.8661484,5552064426,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8454,no,,bus_stop,,Distelacker,platform,240;641,no,no,53.4683360,9.8559760,5552066056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8455,yes,,bus_stop,,Bauernholztal,platform,240,yes,no,53.4563115,9.8668243,5552066973,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8456,no,,bus_stop,,Bauernholztal,platform,240,no,,53.4569366,9.8665762,5552066974,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8457,,,bus_stop,,Erna-Mohr-Kehre,platform,,,,53.4786675,10.1779599,5552798579,,yes,,HVV,,,,,,timetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8458,no,,bus_stop,,Moorfleeter Deich (Ost),platform,,no,,53.4856477,10.1149435,5552800944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8459,no,yes,bus_stop,yes,See Hinterm Horn,platform,,no,no,53.4748427,10.1585005,5552800957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8460,,,bus_stop,,Friedhof Bergedorf,platform,,,,53.4788909,10.2502039,5553137810,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8461,no,no,bus_stop,,Reitbrooker Mühlenbrücke,platform,,no,no,53.4683188,10.1758488,5554880686,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8462,yes,yes,bus_stop,,Bethesda Krankenhaus Bergedorf,platform,,yes,no,53.4861324,10.2341345,5573954354,limited,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8463,,,bus_stop,,"Reinbek, Sachsenwald-EKZ",platform,,,,53.5124102,10.2344137,5574393380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8464,no,,bus_stop,,"Reinbek, Großkoppel",platform,,no,,53.5123798,10.2238686,5574397884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8465,no,,bus_stop,,"Reinbek, Großkoppel",platform,,no,,53.5126255,10.2222164,5574397892,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8466,no,,bus_stop,,"Reinbek, Großkoppel",platform,,no,,53.5119636,10.2228695,5574397910,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467,,,bus_stop,yes,Kurt-A.-Körber-Chaussee (Ost),platform,12;E30;629,yes,,53.4888803,10.1975708,5574539873,,yes,,,,,,,,timetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8468,,,bus_stop,,Friedmannbogen,platform,,no,no,53.4779416,10.1846024,5574539879,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8469,no,yes,bus_stop,no,Katendeich,platform,,no,no,53.4770181,10.1910867,5574539881,,yes,,HVV,,,,,,timetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8470,,,bus_stop,,Katendeich,platform,,yes,,53.4767340,10.1921341,5574539883,,yes,,HVV,,,,,,timetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8471,,,bus_stop,,Nettelnburger Straße (Mitte),platform,,no,no,53.4773709,10.1874416,5574539885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8472,yes,yes,bus_stop,no,"Barsbüttel, Von-Bronsart-Straße",platform,263;337;737,yes,no,53.5686239,10.1869769,5574778547,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8473,no,yes,bus_stop,yes,"Barsbüttel, Von-Bronsart-Straße",platform,263;337;737,no,no,53.5684240,10.1871284,5574778548,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8474,no,,bus_stop,,"Barsbüttel, Kielende",platform,263,no,no,53.5703234,10.1871418,5574778554,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8475,,,bus_stop,,"Barsbüttel, Soltausredder",platform,337;737,no,,53.5695710,10.1627796,5574778679,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8476,yes,yes,bus_stop,,"Barsbüttel, Grundschule",platform,337;737,yes,no,53.5716789,10.1627190,5574778680,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477,,,bus_stop,,"Barsbüttel, Gemeinschaftsschule",platform,337;737,no,,53.5738304,10.1629460,5574778682,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8478,,,bus_stop,,"Stapelfeld, Am Schwartenreeten",platform,"263;264;362,364",yes,,53.6053766,10.2005797,5577331915,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8479,,,bus_stop,,Achterschlag,platform,225,yes,,53.4684920,10.2369998,5579388612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8480,yes,no,bus_stop,,Schule Curslack,platform,,yes,,53.4479253,10.2213819,5579388875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8481,,,bus_stop,,Heinrich-Stubbe-Weg,platform,225;328,no,,53.4454820,10.2295305,5579388886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8482,,,bus_stop,,Heinrich-Stubbe-Weg,platform,225;328,no,,53.4456765,10.2298275,5579389123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8483,yes,yes,bus_stop,,Odemanns Heck,platform,227;323;427,yes,,53.4466030,10.2203660,5579389128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8484,,,bus_stop,,Bei der blauen Brücke,platform,227;427,no,,53.4367085,10.2369957,5581263678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8485,yes,yes,bus_stop,yes,Bf. Altona,platform,,,no,53.5515803,9.9348120,5583764930,yes,,yes,,,yes,,,,,,,,,,,A,,,,,,,,,,0,,,,,,,,,,,,,,,,,2019-03-05,,,,,,,,,,,,,,,,,,Bf. Altona Bereich A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8486,,,bus_stop,,Krummer Hagen,platform,225;424,no,,53.4062497,10.2077553,5583987184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8487,,,bus_stop,,Schule Kirchwerder,platform,225,,,53.4203693,10.2023227,5583987539,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8488,,,bus_stop,,Schule Kirchwerder,platform,323;424,,,53.4206195,10.2024260,5583987540,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8489,,,bus_stop,,Schule Kirchwerder,platform,323,,,53.4200880,10.2020545,5583987541,yes,,,,hält hier auch 322?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8490,yes,yes,bus_stop,,Werkcentrum Elbinsel,platform,,yes,no,53.5199373,10.0004825,5590251055,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8491,no,yes,bus_stop,no,Werkcentrum Elbinsel,platform,,yes,no,53.5199341,9.9982120,5590251056,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8492,no,no,bus_stop,yes,Vogelhüttendeich,platform,13,no,yes,53.5164280,9.9926081,5590251057,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8493,no,yes,bus_stop,no,Veringstraße (Mitte),platform,,yes,yes,53.5103207,9.9867592,5590251058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8494,no,yes,bus_stop,yes,Veringstraße (Mitte),platform,,no,no,53.5106687,9.9865995,5590251059,,,,HVV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
