name;Universitätsallee;Bei Mönchsgarten;Hermann-Löns-Straße;Wilhelm-Leuschner-Straße;Graf-von-Moltke-Straße;St.-Stephanus-Platz;Konrad-Adenauer-Straße;Waldfriedhof;Schäferfeld;Kurt-Schumacher-Straße;Blümchensaal;Theodor-Heuss-Straße;Venusberg (Johanneum);Ziegelkamp;Am Schützenplatz;Wichernstraße;Anna-Vogeley-Heim;Am Elsenbruch;Röntgenstraße / Kirche;Röntgenstraße;Planckstraße;Reichenbachplatz;Bürgeramt;Meisterweg;Hansestraße;Henningstraße;Pulverweg (Nord);Theodor-Haubach-Straße;Bülows Kamp;Klosterkamp;Hermann-Wagner-Straße;Hinrich-Wilhelm-Kopf-Straße;Am Sande;Oedeme Dorf;Im Kamp;Scharnhorststraße/DJH;Blücherstraße;Imkerstieg;MTV-Platz;Kurpark;Uelzener Straße (Kurzentrum);Munstermannskamp;Osterwiese;Klosterweg;Ginsterweg;Am Schwalbenberg;Wallstraße (Theater);Postamt;Hasenburg;Eintracht Sportplatz;Am Bahnhof Rettmer;Wiesengrund;Pilgerpfad;Am Wischfeld;Hessenweg (Mitte);Am Bäckfeld;Häcklinger Weg;Stadttheater;Sültenweg;Am Grasweg;Jägerstraße;Johanna-Stegen-Straße;Vor dem Neuen Tore;Dörnbergstraße;Witzendorffstraße;Ebelingweg;Naruto-Straße;Krähornsberg;Teilfeld;Wilhelm-Hänel-Weg;Am Wildgehege;Laffertstraße;Schomakerstraße;Am Springintgut;Am Graalwall;Neue Sülze;Lambertiplatz;Markt;Rathaus;Kefersteinstraße (UNI);Am Kreideberg;Stöteroggestraße (Süd);Boizenburger Straße;Thorner Straße (West);Thorner Platz;Salzwedeler Straße;Elbinger Straße;Dessauer Straße;Magdeburger Straße;Stöteroggestraße (Nord);Hasenburger Weg;Lilienthalstraße;Von-Stern-Straße;Eisenwerk;Gebrüder-Heyn-Straße;Hagen-Schule;Wacholderweg;Ahornweg;Landwehr;Hagemannsweg;Rote Schleuse;Bernhard-Riemann-Straße;Kulturforum Wienebüttel;Schwarzer Weg;Gut Olm;Abzweigung Ebensberg;Hölderlinstraße;Ostlandring;Freibad;Goebelstraße;Otto-Brenner-Straße (Kehre);Sternkamp;Bunsenstraße;Bachstraße;Rosenkamp;Schmiedestraße;Rehrweg;Volgershall/UNI;Städtisches Klinikum;Behördenzentrum (Ost);Psychiatrische Klinik;Bei der Pferdehütte;Alec-Moore-Straße;Am Bargenturm;Heidkoppelweg;Memeler Straße;William-Watt-Straße;Allensteiner Straße;Jüttkenmoor;Am Ziegeleiteich;Friedrich-Ludwig-Jahn-Straße;Rotes Tor;Goethestraße;Hagen Wendeplatz;Hopfengarten;Wielandstraße;Hans-Steffens-Weg;Gaußstraße;Heinrich-Böll-Straße;Carl-von-Ossietzky-Straße;Otto-Brenner-Straße;Flugplatz;Schützenstraße;Walter-Bötcher-Straße;Stadtkoppel;Kurt-Höbold-Straße;Richard-Brauer-Straße;Elso-Klöver-Straße;Gellersstraße;Wilhelm-Fressel-Straße;Schildsteinweg;Finanzamt;Auf dem Schmaarkamp;Auf der Hude;Tennispark;Brockwinkler Weg;Neu Häcklingen;Zeltberg;Pumpenstation;Vrestorfer Weg;Teufelsküche;Ernst-Braune-Straße;Leuphana;Lüner Rennbahn;Schlachthof;Auf den Blöcken;Bessemerstraße;SZ Kaltenmoor;Rettmer (Mitte);Kloster Lüne;Hasenburger Berg;Zentralfriedhof;Am Eiskeller;Auf dem Knieberg;Heidkamp;Meinekenhop;Ringstraße;Soltauer Straße (Kurzentrum);Clamartpark;Hasenburger Schule;Rosenkamp Wendeplatz;Steinweg;Övelgönner Weg;Königsberger Straße;Am Graben;Böcklerstraße/TÜV;Eisenbahnbrücke;Goseburgstraße;Ilmenaucenter;Konrad-Zuse-Allee;EDEKA;Brockwinklerweg;An der Roten Bleiche (Universität);Feldstraße (Universität);GHS Kreideberg;Herderschule;Spechtsweg;Kanalbrücke;Veilchenring;Tartuer Platz;Konrad-Adenauer-Straße Ost
Dörnbergstraße;0.0;335.26;0.0;0.0;0.0;0.0;3832.379;0.0;3647.7379999999994;0.0;0.0;0.0;0.0;0.0;2581.889000000001;0.0;0.0;0.0;0.0;0.0;0.0;1371.8639999999998;1308.14;0.0;2933.525999999999;0.0;2219.184;0.0;0.0;0.0;0.0;0.0;0.0;3309.091000000001;4170.911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2534.4749999999995;2825.3690000000006;0.0;0.0;3309.2780000000007;4095.2019999999993;0.0;0.0;0.0;0.0;0.0;4407.495000000001;4230.875;0.0;915.4420000000001;0.0;0.0;0.0;218.34300000000002;0.0;648.2660000000001;1205.2050000000002;0.0;0.0;0.0;3124.7849999999994;0.0;588.1020000000002;799.7430000000002;734.9760000000001;777.545;1320.535;1161.1349999999998;0.0;0.0;0.0;1204.697;1133.2259999999997;1237.078;990.701;0.0;1702.162;0.0;0.0;0.0;0.0;3130.618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2114.406;4009.852999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2834.295;0.0;0.0;0.0;0.0;0.0;0.0;1406.2640000000004;0.0;0.0;0.0;0.0;1136.306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1345.7630000000001;1662.633;2229.5290000000005;0.0;1216.4510000000002;821.7420000000004;0.0;2644.4920000000016;0.0;0.0;0.0;1604.265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3433.3809999999985;2182.062;2014.5209999999995;0.0;2231.54;2201.06;1920.8930000000005;2137.533;0.0;0.0;2542.937999999999;0.0;2876.2609999999995;3024.391;2503.029000000001;0.0;0.0;0.0;0.0;2386.1490000000003;2094.564999999999;0.0;0.0;0.0;0.0;0.0;633.4580000000001;0.0;0.0;0.0;0.0;0.0
Witzendorffstraße;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1448.262;1503.1449999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;648.2660000000001;0.0;556.9389999999999;0.0;0.0;0.0;0.0;0.0;137.092;604.7250000000001;850.7670000000003;1214.7079999999996;0.0;0.0;0.0;1487.1329999999998;0.0;912.4139999999999;716.997;588.8119999999999;342.43499999999995;0.0;1056.3600000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1818.5020000000009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2288.706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1631.024;1683.9400000000007;0.0;953.7879999999998;0.0;0.0;2098.9030000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1957.4400000000003;0.0;0.0;0.0;0.0;1969.8630000000003;0.0;0.0;0.0;0.0;0.0;0.0;182.448;0.0;0.0;0.0;0.0;0.0
Ebelingweg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1989.7879999999998;2044.6709999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1205.2050000000002;556.9389999999999;0.0;0.0;0.0;0.0;0.0;810.5640000000001;694.031;1161.6640000000002;1407.7059999999997;1771.6470000000004;0.0;0.0;0.0;2044.0720000000006;0.0;1451.6580000000006;1256.241;915.394;612.2489999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1327.8830000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2170.2679999999996;0.0;0.0;534.1659999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1168.9080000000001;739.3869999999998;0.0;0.0;0.0;0.0;0.0
Naruto-Straße;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;797.364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;245.097;1411.021;2143.293999999999;352.4820000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2280.186999999999;2159.323;0.0;0.0;0.0;5172.924000000002;0.0;0.0;5552.235000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2679.8510000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Krähornsberg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;552.267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;245.097;0.0;1165.924;1898.1969999999992;365.865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2035.0899999999997;1914.226;0.0;0.0;0.0;5106.151000000003;0.0;0.0;5565.618000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2434.754000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Teilfeld;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;613.6569999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1411.021;1165.924;0.0;2071.259;1337.991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;879.6619999999998;758.7979999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Wilhelm-Hänel-Weg;0.0;3287.5249999999987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1963.723;2018.606;0.0;0.0;0.0;0.0;0.0;6164.005000000006;6272.967000000004;6257.850000000003;0.0;0.0;0.0;0.0;0.0;0.0;1479.5349999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3124.7849999999994;0.0;0.0;2143.293999999999;1898.1969999999992;2071.259;0.0;2021.966000000001;0.0;2532.711999999999;0.0;2608.6169999999993;0.0;0.0;0.0;2881.041999999999;0.0;2397.484999999999;2202.068;2112.391;0.0;1914.719;1734.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1312.4610000000002;0.0;0.0;0.0;3554.077999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;345.40000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;838.4470000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1852.1080000000002;1232.736;1625.9810000000002;0.0;0.0;0.0;591.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3218.3630000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2083.1360000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5958.885000000005
Am Wildgehege;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;678.5500000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.5640000000001;352.4820000000001;365.865;1337.991;2021.966000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2161.3729999999996;2040.5090000000002;0.0;0.0;0.0;4820.442000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2561.037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Laffertstraße;0.0;673.6980000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1311.17;1366.0529999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;588.1020000000002;137.092;694.031;0.0;0.0;0.0;0.0;0.0;0.0;467.6330000000001;713.6750000000002;1077.6159999999998;0.0;0.0;0.0;1350.041;0.0;920.3530000000001;724.9360000000001;725.904;479.52699999999993;0.0;1193.4519999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1791.5790000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2425.798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1612.4959999999999;1821.0320000000006;0.0;893.6239999999998;0.0;0.0;2235.995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2094.5319999999997;0.0;0.0;0.0;0.0;2106.9549999999995;0.0;0.0;0.0;0.0;0.0;0.0;122.284;0.0;0.0;0.0;0.0;0.0
Schomakerstraße;0.0;885.3390000000002;0.0;0.0;0.0;0.0;3594.4299999999985;0.0;3409.788999999998;0.0;0.0;0.0;0.0;0.0;2105.649;0.0;0.0;0.0;0.0;0.0;0.0;895.624;831.9;0.0;2457.286;0.0;1742.944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2349.1289999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;799.7430000000002;604.7250000000001;1161.6640000000002;0.0;0.0;0.0;2532.711999999999;0.0;467.6330000000001;0.0;246.042;609.983;0.0;0.0;0.0;882.4079999999998;2351.877;457.36700000000013;385.896;671.4909999999999;947.16;0.0;954.8319999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2259.2119999999995;3533.6129999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2187.1780000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2050.2529999999992;0.0;0.0;0.0;2627.4339999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1144.8629999999998;1582.4120000000003;0.0;1361.257;0.0;0.0;1997.3750000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2957.1409999999987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1855.9120000000003;0.0;0.0;0.0;0.0;1868.3350000000005;1618.325;0.0;0.0;0.0;2344.1370000000006;0.0;589.9170000000001;3403.0889999999977;0.0;0.0;0.0;0.0
Am Springintgut;0.0;737.7579999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;763.4789999999999;818.3619999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3807.6630000000005;4318.072999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3456.44;4242.364;0.0;0.0;0.0;0.0;0.0;4554.657000000001;4378.037;0.0;1436.3939999999998;0.0;0.0;0.0;739.2950000000001;734.9760000000001;850.7670000000003;1407.7059999999997;0.0;0.0;0.0;0.0;0.0;713.6750000000002;246.042;0.0;341.208;0.0;0.0;0.0;613.633;0.0;606.8690000000003;535.398;820.993;1193.202;0.0;1104.3339999999998;0.0;0.0;0.0;0.0;3627.212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2505.2539999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2236.4669999999996;0.0;0.0;0.0;0.0;0.0;0.0;1756.9199999999998;0.0;0.0;0.0;0.0;1063.5870000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1864.7369999999996;1064.8049999999998;1631.701000000001;0.0;1607.299;0.0;0.0;2046.6640000000011;0.0;0.0;0.0;2123.239;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2125.692;0.0;2728.134;2697.654;2441.8450000000003;2643.537999999999;0.0;0.0;0.0;0.0;3372.8550000000005;3171.5529999999994;1905.201000000001;0.0;0.0;0.0;0.0;1788.3210000000008;0.0;0.0;0.0;0.0;0.0;0.0;835.9590000000003;0.0;0.0;0.0;0.0;0.0
Am Graalwall;0.0;1024.632;0.0;0.0;0.0;0.0;0.0;0.0;3065.524999999999;0.0;0.0;0.0;0.0;0.0;2065.721;0.0;0.0;0.0;0.0;0.0;0.0;855.696;791.972;0.0;2417.358;0.0;1703.016;0.0;0.0;0.0;0.0;0.0;0.0;3600.077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2309.200999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;781.8639999999999;777.545;1214.7079999999996;1771.6470000000004;0.0;0.0;0.0;2608.6169999999993;0.0;1077.6159999999998;609.983;341.208;0.0;1045.7499999999998;886.3499999999999;0.0;323.789;0.0;671.0599999999998;599.5889999999999;0.0;1348.611;1325.8219999999994;1223.7769999999996;0.0;0.0;0.0;0.0;3419.6259999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2803.778;3493.684999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2263.2169999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;920.3189999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1907.3059999999994;1076.9260000000002;1584.5510000000004;0.0;1905.8230000000003;0.0;0.0;2073.4140000000007;0.0;0.0;0.0;2165.8079999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2917.2129999999984;0.0;0.0;0.0;2520.548;2490.0679999999998;2484.4139999999998;2442.4049999999997;0.0;0.0;0.0;0.0;3165.2690000000002;0.0;1858.0510000000006;0.0;0.0;0.0;0.0;1800.4420000000011;1578.397;0.0;0.0;0.0;0.0;0.0;1199.8999999999999;0.0;0.0;0.0;0.0;0.0
Neue Sülze;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;685.551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1324.8540000000003;1320.535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1045.7499999999998;0.0;1074.0880000000004;0.0;390.22899999999987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1214.0030000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
